Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,VSpd(m/s),Rud,Ele,Thr,Ail,S1,S2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2023-12-03,15:13:42.490,-84,0,97,12,0,5,25,-76,100,13,51.497173 -0.100689,40.7,171.5,108,12,11.3,12.5,1016,51,-0.01,-0.03,3.1,AH,-0.1,-1,218,781,-2,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1600,1890,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:42.990,-85,0,99,11,0,5,25,-80,100,13,51.497176 -0.100722,40.7,171.5,108,12,11.3,12.5,1016,51,-0.01,-0.03,3.1,AH,-0.1,-2,218,780,2,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1600,1890,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:43.490,-87,0,98,12,0,5,25,-82,100,10,51.497179 -0.100754,40.7,171.5,108,12,11.3,12.5,1016,51,0.27,0.08,2.92,AH,-0.1,-2,401,780,36,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1508,1694,1890,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:43.990,-89,0,99,10,0,5,25,-74,100,13,51.497183 -0.100787,40.7,171.5,108,12,11.3,12.5,1016,51,0.27,0.08,2.92,AIR,-0.1,-1,-1,781,-4,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1890,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:44.490,-87,0,99,12,0,5,25,-73,100,13,51.497186 -0.100819,40.7,171.5,108,12,11.3,12.5,1016,51,0.27,0.08,2.92,AIR,-0.1,-1,-24,781,-87,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1466,1498,1890,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:44.990,-84,0,100,12,0,5,25,-71,100,13,51.497190 -0.100852,40.7,171.5,108,12,11.3,12.5,1016,51,0.27,0.08,2.92,AIR,-14.5,-1,-4,638,-1,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1819,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:45.490,-80,0,100,12,0,5,25,-71,100,14,51.497194 -0.100884,40.7,171.5,108,12,11.3,12.5,1016,51,0.27,0.08,2.92,AIR,-14.5,0,1,-221,87,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1534,1500,1390,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:45.990,-82,0,98,13,0,5,25,-72,100,12,51.497198 -0.100916,40.7,171.5,108,12,11.3,12.5,1016,51,0.27,0.08,2.92,AIR,-14.5,-1,-3,-397,-4,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1302,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:46.490,-81,0,99,12,0,5,25,-71,100,13,51.497202 -0.100949,76.1,170.7,80,12,11.3,12.5,1016,51,0.27,0.08,2.92,AIR,-14.5,0,-73,-397,-21,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1473,1302,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:46.990,-80,0,99,12,0,5,25,-74,100,13,51.497207 -0.100981,76.1,170.7,80,12,11.3,12.5,1016,51,0.27,0.08,2.92,AIR,-14.5,0,-165,-397,-118,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1451,1427,1302,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:47.490,-79,0,99,13,0,5,25,-74,100,13,51.497211 -0.101013,76.1,170.7,80,12,11.3,12.5,1016,51,0.27,0.08,2.92,AIR,-14.5,-1,-52,-396,-183,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1417,1484,1302,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:47.990,-84,0,99,12,0,5,25,-75,100,13,51.497216 -0.101045,76.1,170.7,80,12,11.5,0.9,1030,61,0.27,0.08,2.92,AIR,-14.5,0,-96,-397,-5,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1462,1302,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:48.490,-86,0,97,10,0,5,25,-81,100,11,51.497220 -0.101077,76.1,170.7,80,12,11.5,0.9,1030,61,0.27,0.08,2.92,AIR,-14.5,0,-180,-397,-27,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1497,1419,1302,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:48.990,-82,0,100,12,0,5,25,-69,100,13,51.497225 -0.101109,76.1,170.7,80,12,11.5,0.9,1030,61,0.47,-0.74,-3.13,AIR,-14.5,0,-219,-379,-2,371,571,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1399,1311,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:49.490,-78,0,99,13,0,5,25,-66,100,15,51.497230 -0.101141,76.1,170.7,80,12,11.5,0.9,1030,61,0.47,-0.74,-3.13,AIR,-14.5,0,-216,-373,6,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1401,1314,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:49.990,-75,0,100,13,0,5,25,-65,100,15,51.497235 -0.101173,76.1,170.7,80,12,11.5,0.9,1030,61,0.47,-0.74,-3.13,AIR,-14.5,0,-96,-371,171,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1577,1462,1315,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:50.490,-74,0,100,13,0,5,25,-65,100,14,51.497241 -0.101205,76.1,170.7,80,12,11.5,0.9,1030,61,0.47,-0.74,-3.13,AIR,-4.9,-1,-130,-373,-39,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1491,1444,1314,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:50.990,-79,0,99,13,0,5,25,-75,100,13,51.497246 -0.101237,76.1,170.7,80,12,11.5,0.9,1030,61,0.47,-0.74,-3.13,AIR,-4.9,0,-151,-373,-8,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1434,1314,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:51.490,-85,0,98,11,0,5,25,-77,100,14,51.497252 -0.101268,76.1,170.7,80,12,11.5,0.9,1030,61,0.47,-0.74,-3.13,AIR,-4.9,0,-16,-373,194,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1588,1500,1314,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:51.990,-83,0,98,12,0,5,25,-82,100,13,51.497257 -0.101300,72.6,154.7,32,12,11.5,0.9,1030,61,0.47,-0.74,-3.13,AIR,-4.9,0,-4,-373,-24,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1498,1500,1314,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:52.490,-84,0,99,12,0,5,25,-75,100,12,51.497263 -0.101331,72.6,154.7,32,12,11.5,0.9,1030,61,0.47,-0.74,-3.13,AIR,-4.9,0,-38,-373,-10,371,571,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1491,1314,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:52.990,-82,0,99,12,0,5,25,-71,100,13,51.497269 -0.101363,72.6,154.7,32,12,11.5,0.9,1030,61,0.47,-0.74,-3.13,AIR,-4.9,0,3,-371,99,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1540,1500,1315,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:53.490,-80,0,99,13,0,5,25,-70,100,14,51.497276 -0.101394,72.6,154.7,32,12,11.6,1.5,1032,62,0.47,-0.74,-3.13,AIR,-4.9,0,4,-148,56,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1518,1500,1426,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:53.990,-78,0,97,12,0,5,25,-70,100,14,51.497282 -0.101426,72.6,154.7,32,12,11.6,1.5,1032,62,0.47,-0.74,-3.13,AIR,-4.9,-1,-147,316,2,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1436,1658,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:54.490,-81,0,95,13,0,5,25,-75,100,12,51.497288 -0.101457,72.6,154.7,32,12,11.6,1.5,1032,62,0.22,0.22,2.6,AIR,-4.9,-1,-277,316,1,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1369,1658,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:54.990,-94,0,98,8,0,5,25,-85,100,10,51.497295 -0.101488,72.6,154.7,32,12,11.6,1.5,1032,62,0.22,0.22,2.6,AIR,-4.9,-1,-294,316,0,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1361,1658,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:55.490,-93,0,97,9,0,5,25,-83,100,10,51.497302 -0.101519,72.6,154.7,32,12,11.6,1.5,1032,62,0.22,0.22,2.6,AIR,-4.9,-1,-159,316,0,371,571,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1430,1658,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:55.990,-92,0,98,8,0,5,25,-81,100,11,51.497308 -0.101550,72.6,154.7,32,12,11.6,1.5,1032,62,0.22,0.22,2.6,AIR,1.9,-1,-133,316,-2,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1443,1658,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:56.490,-89,0,99,11,0,5,25,-76,100,13,51.497315 -0.101581,72.6,154.7,32,12,11.6,1.5,1032,62,0.22,0.22,2.6,AIR,1.9,-1,-190,316,-89,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1465,1414,1658,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:56.990,-90,0,100,11,0,5,25,-71,100,13,51.497323 -0.101612,72.6,154.7,32,12,11.6,1.5,1032,62,0.22,0.22,2.6,AIR,1.9,-1,-82,316,-65,371,571,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1478,1469,1658,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:57.490,-87,0,100,11,0,5,25,-79,100,14,51.497330 -0.101643,72.6,154.7,32,12,11.6,1.5,1032,62,0.22,0.22,2.6,AIR,1.9,-1,-41,316,-134,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1442,1490,1658,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:57.990,-85,0,98,11,0,5,25,-72,100,14,51.497337 -0.101674,52.8,165.7,31,12,11.6,1.5,1032,62,0.22,0.22,2.6,AIR,1.9,-1,-4,316,-5,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1658,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:58.490,-83,0,99,12,0,5,25,-72,100,13,51.497345 -0.101704,52.8,165.7,31,12,11.6,1.5,1032,62,0.22,0.22,2.6,AIR,1.9,-1,-24,316,84,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1532,1498,1658,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:58.990,-83,0,99,12,0,5,25,-71,100,13,51.497352 -0.101735,52.8,165.7,31,12,11.4,6.6,1040,57,0.22,0.22,2.6,AIR,1.9,-1,-3,316,-2,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1658,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:59.490,-83,0,97,11,0,5,25,-71,100,13,51.497360 -0.101765,52.8,165.7,31,12,11.4,6.6,1040,57,0.22,0.22,2.6,AIR,1.9,0,-7,317,-1,371,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1658,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:59.990,-81,0,97,13,0,5,25,-72,100,14,51.497368 -0.101796,52.8,165.7,31,12,11.4,6.6,1040,57,-0.09,-0.1,-2.49,AIR,1.9,-1,-1,316,-2,405,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1658,1500,2012,988,988,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:00.490,-81,0,97,12,0,5,25,-73,100,13,51.497376 -0.101826,52.8,165.7,31,12,11.4,6.6,1040,57,-0.09,-0.1,-2.49,AIR,1.9,-1,-1,316,-7,404,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1658,1500,2012,988,988,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:00.990,-84,0,99,11,0,5,25,-72,100,13,51.497384 -0.101856,52.8,165.7,31,12,11.4,6.6,1040,57,-0.09,-0.1,-2.49,AIR,1.9,-1,-3,316,-36,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1485,1500,1658,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:01.490,-87,0,99,12,0,5,25,-78,100,12,51.497393 -0.101886,52.8,165.7,31,12,11.4,6.6,1040,57,-0.09,-0.1,-2.49,AIR,0.0,-1,-1,316,-1,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1658,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:01.990,-89,0,98,11,0,5,25,-80,100,12,51.497401 -0.101916,52.8,165.7,31,12,11.4,6.6,1040,57,-0.09,-0.1,-2.49,AIR,0.0,-1,-3,316,-8,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1658,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:02.490,-83,0,98,13,0,5,25,-77,100,13,51.497410 -0.101946,52.8,165.7,31,12,11.4,6.6,1040,57,-0.09,-0.1,-2.49,AIR,0.0,-1,-3,316,-178,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1420,1500,1658,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:02.990,-81,0,97,12,0,5,25,-69,100,15,51.497419 -0.101976,52.8,165.7,31,12,11.4,6.6,1040,57,-0.09,-0.1,-2.49,AIR,0.0,-1,-3,316,-241,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1388,1500,1658,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:03.490,-78,0,99,13,0,5,25,-64,100,14,51.497428 -0.102006,39.8,242.8,42,12,11.4,6.6,1040,57,-0.09,-0.1,-2.49,AIR,0.0,-1,-1,316,-238,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1389,1500,1658,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:03.990,-80,0,100,12,0,5,25,-66,100,14,51.497437 -0.102035,39.8,242.8,42,12,11.4,6.6,1040,57,-0.09,-0.1,-2.49,AIR,0.0,20,-1,225,-257,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1380,1500,1612,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:04.490,-73,0,100,13,0,5,25,-64,100,14,51.497446 -0.102065,39.8,242.8,42,12,11.5,4.1,1047,59,-0.09,-0.1,-2.49,AIR,0.0,-1,0,105,-225,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1396,1500,1552,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:04.990,-73,0,100,13,0,5,25,-67,100,15,51.497455 -0.102094,39.8,242.8,42,12,11.5,4.1,1047,59,-0.09,-0.1,-2.49,AIR,0.0,-1,0,105,-254,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1381,1500,1552,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:05.490,-74,0,100,13,0,5,25,-68,100,13,51.497464 -0.102123,39.8,242.8,42,12,11.5,4.1,1047,59,-0.07,-0.19,-2.09,AIR,0.0,-1,-1,105,-329,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1343,1500,1552,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:05.990,-77,0,99,12,0,5,25,-69,100,14,51.497474 -0.102153,39.8,242.8,42,12,11.5,4.1,1047,59,-0.07,-0.19,-2.09,AIR,0.0,0,-4,105,-287,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1364,1500,1552,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:06.490,-87,0,100,11,0,5,25,-89,100,5,51.497484 -0.102182,39.8,242.8,42,12,11.5,4.1,1047,59,-0.07,-0.19,-2.09,AH,0.0,-1,0,105,-8,396,571,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1552,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:06.990,-83,0,98,12,0,5,25,-72,100,13,51.497493 -0.102211,39.8,242.8,42,12,11.5,4.1,1047,59,-0.07,-0.19,-2.09,AH,0.3,-1,-3,105,-190,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1414,1500,1552,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:07.490,-83,0,99,12,0,5,25,-74,100,13,51.497503 -0.102239,39.8,242.8,42,12,11.5,4.1,1047,59,-0.07,-0.19,-2.09,AH,0.3,-1,-4,105,-268,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1374,1500,1552,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:07.990,-84,0,99,12,0,5,25,-85,100,9,51.497513 -0.102268,39.8,242.8,42,12,11.5,4.1,1047,59,-0.07,-0.19,-2.09,AH,0.3,-1,0,105,-87,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1466,1500,1552,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:08.490,-82,0,99,12,0,5,25,-72,100,13,51.497524 -0.102297,39.8,242.8,42,12,11.5,4.1,1047,59,-0.07,-0.19,-2.09,AH,0.3,-1,-4,105,-206,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1406,1500,1552,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:08.990,-85,0,99,12,0,5,25,-82,100,12,51.497534 -0.102325,39.1,249.2,41,12,11.5,4.1,1047,59,-0.07,-0.19,-2.09,AH,0.3,-1,-3,105,-153,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1433,1500,1552,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:09.490,-83,0,98,11,0,5,25,-73,100,13,51.497544 -0.102353,39.1,249.2,41,12,11.5,4.1,1047,59,-0.07,-0.19,-2.09,AH,0.3,0,-1,105,-162,396,571,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1428,1500,1552,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:09.990,-84,0,99,12,0,5,25,-80,100,12,51.497555 -0.102382,39.1,249.2,41,12,11.4,4.8,1055,58,-0.07,-0.19,-2.09,AH,0.3,-1,-3,105,-188,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1415,1500,1552,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:10.490,-86,0,98,11,0,5,25,-69,100,14,51.497566 -0.102410,39.1,249.2,41,12,11.4,4.8,1055,58,-0.07,-0.19,-2.09,AH,0.3,-1,-1,105,-169,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1424,1500,1552,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
